WS	WG	category	definition	gloss	uni_lemma	new_gloss	new_uni_lemma	notes
item_574	item_360	descriptive_words	Islak	wet	wet (description)			
item_575		descriptive_words	İğrenç	yucky /disgusting			disgusting	
item_576		descriptive_words	İki	two				
item_577	item_361	descriptive_words	İyi	good	good			
item_578		descriptive_words	Kahverengi	brown			brown	
item_579	item_362	descriptive_words	Kapalı	closed	closed (description)			
item_580	item_363	descriptive_words	Karanlık	dark	dark			
item_581		descriptive_words	Katı	hard/solid/strict		solid / strict	solid	
item_582		descriptive_words	Kırık	broken			broken	
item_583	item_364	descriptive_words	Kırmızı	red	red			
item_584		descriptive_words	Kısa	short			short	
item_585	item_365	descriptive_words	Kirli	dirty	dirty			
item_586	item_366	descriptive_words	Kocaman	huge/giant	big			
item_587	item_367	descriptive_words	Komik	funny	funny			
item_588		descriptive_words	Koyu	dark			dark	
item_589		descriptive_words	Kötü	bad			bad	
item_590		descriptive_words	Kuru	dry			dry	
item_591	item_368	descriptive_words	Küçük	little/small	little (description)			
item_592		descriptive_words	Mor	purple			purple	
item_593	item_371	descriptive_words	Pis	foul/nasty/dirty	dirty			
item_594		descriptive_words	Sarı	yellow			yellow	
item_595		descriptive_words	Sert	hard/solid/strict			hard	
item_596		descriptive_words	Sessiz	quiet			quiet	
item_597	item_369	descriptive_words	Sıcak	hot	hot			
item_598		descriptive_words	Siyah	black			black	
item_599	item_370	descriptive_words	Soğuk	cold	cold			
item_600		descriptive_words	Şirin	cute			cute	
item_601	item_372	descriptive_words	Tatlı	sweet	sweet			
item_602	item_373	descriptive_words	Temiz	clean	clean (description)			
item_603		descriptive_words	Ters	opposite/reverse			opposite	
item_604		descriptive_words	Turuncu	orange			orange (description)	
item_605		descriptive_words	Uzun	tall/long			tall	
item_606		descriptive_words	Yapışkan	sticky			sticky	
item_607		descriptive_words	Yavaş	slow			slow	
item_608		descriptive_words	Yeşil	green			green	
item_609		descriptive_words	Yumuşak	soft			soft	
item_610		descriptive_words	Yüksek	high			high	
item_611		descriptive_words	Zor	difficult			difficult	
item_612	item_374	descriptive_words	Yaramaz	naughty	naughty			
item_613		descriptive_words	Yaş	wet			wet	
item_614	item_375	descriptive_words	Yeni	new	new			
item_615	item_376	time_words	Akşam	evening	evening			
item_616		time_words	Bazen	sometimes			sometimes	
item_617	item_377	time_words	Bugün	today	today			
item_618		time_words	Dün	yesterday			yesterday	
item_619	item_378	time_words	Gece	night	night			
item_620	item_379	time_words	Hemen	immediately/right now	now			
item_621		time_words	Ondan sonra	then/afterwards			then	
item_622		time_words	Öğlen	noon			noon	
item_623		time_words	Önce	before			before	
item_624	item_380	time_words	Sabah	morning	morning			
item_625		time_words	Sonra	then/after			after	
item_626	item_381	time_words	Şimdi	now	now			
item_627		time_words	Yarın	tomorrow			tomorrow	
item_628	item_382	pronouns	Bana	me	me			
item_629	item_383	pronouns	Ben	I	i		I	
item_630	item_384	pronouns	Benim	my	my			
item_631	item_385	pronouns	Bu	this	this			
item_632		pronouns	Biz	we			we	
item_633		pronouns	Bizim	our			our	
item_634	item_386	pronouns	Sen	you	you			
item_635	item_387	pronouns	Senin	your	your			
item_636		pronouns	Siz	you			you	
item_637		pronouns	Sizin	your			your	
item_638	item_388	pronouns	Şu	that	that			
item_639		pronouns	Kendi	own-self/himself/herself				
item_640		pronouns	Kendim	myself			myself	
item_641	item_389	pronouns	O	that/s/he/it	that			
item_642	item_390	pronouns	Ona	him/her/it	it			
item_643		pronouns	Onlar	them			them	
item_644	item_391	pronouns	Onun	his/hers/its	his			
item_645		pronouns	Kimse	anyone/nonone			anybody	
item_646	item_392	pronouns	Sana	(to)you	to you			
item_647	item_393	pronouns	Biri	someone	someone			
item_648		pronouns	Şey	thing			thing	
item_649		question_words	Hangi	which			which (question)	
item_650		question_words	Kaç tane	how many			how	
item_651	item_394	question_words	Kim	who	who			
item_652	item_395	question_words	Nasıl	how	how			
item_653	item_396	question_words	Ne	what	what			
item_654		question_words	Ne zaman	when			when	
item_655	item_397	question_words	Neden	why	why			
item_656		question_words	Ne kadar	how many/how much			how	
item_657	item_398	question_words	Nereye	where to	where (question)			
item_658	item_399	question_words	Nerede	where at	where (question)			
item_659		question_words	Nereden	where from			where (question)	
item_660	item_400	question_words	Niye	why	why			
item_661	item_401	locations	Altında	under	under			
item_662		locations	Arasında	between/among			between	
item_663	item_402	locations	Arkasında	behind	back (location)			
item_664		locations	Aşağıda	below			below	
item_665	item_403	locations	Burada	here	here			
item_666	item_404	locations	Dışarıda	out/outside	out			
item_667		locations	Dışında	out of/outside			outside	
item_668		locations	Geride	behind/at the back			behind	
item_669	item_405	locations	İçeride	inside	inside			
item_670	item_406	locations	İçinde	in	in			
item_671		locations	İleride	ahead			ahead	
item_672		locations	Karşıda	across/opposite to				
item_673	item_407	locations	Orada	there	there			
item_674		locations	Ortada	in between/in middle			between	
item_675	item_408	locations	Önünde	in front of	front			
item_676	item_409	locations	Şurada	there	there			
item_677		locations	Uzak	far/far away			far	
item_678	item_410	locations	Üstünde/Üzerinde	on	on			
item_679		locations	Yakın	close/near			near	
item_680		locations	Yanında	next to/beside			next to	
item_681		locations	Yukarıda	up/above			above	
item_682		quantifiers	Aynı	same			same	
item_683		quantifiers	Başka	other			other	
item_684		quantifiers	Belki	maybe/probably			maybe	
item_685		quantifiers	Bile	even			even	
item_686	item_411	quantifiers	Biraz	some/a little	some			
item_687		quantifiers	Böyle	like this				
item_688		quantifiers	Çok	much/many	much			
item_689		quantifiers	Daha	more	more			
item_690		quantifiers	En	the most			most	
item_691		quantifiers	Galiba	perhaps/probably			probably	
item_692		quantifiers	Gibi	like/such as			like	
item_693		quantifiers	Her	every			every	
item_694		quantifiers	Hep	ever/always			always	
item_695	item_414	quantifiers	Hepsi	all	all			
item_696	item_415	quantifiers	Hiç	none/any	none			
item_697		quantifiers	Hiçbiri	none of			none	
item_698	item_416	quantifiers	İşte	here/there/behold	here			
item_699	item_417	quantifiers	Öbürü	the other	other			
item_700		quantifiers	Öteki	the other			other	
item_701		quantifiers	Tam	exact/whole			all	
item_702		quantifiers	Tek	only			only	
item_703	item_418	quantifiers	Yine/Gene	again	again			
item_704		quantifiers	Zaten	already			already	
item_705		connecting_words	Ama	but			but	
item_706		connecting_words	Çünkü	because			because	
item_707		connecting_words	De/da	also/too			also	
item_708		connecting_words	Diye	so/so that			so	
item_709		connecting_words	O zaman	then			then	
item_710		connecting_words	Sonra	after			after	
item_711		connecting_words	Ve	and			and	
	item_275	action_words	Çarp	strike/crash	strike			
	item_277	action_words	Çık	exit/get out/climb	climb			
	item_287	action_words	Geç	pass	pass			
	item_317	action_words	Öksür	cough	cough			
	item_340	action_words	Yakala	catch	catch			
	item_139	animals	Kelebek	butterfly	butterfly			
	item_42	body_parts	Meme	breast	breast			
	item_70	clothing	Boncuk	bead	beads			
	item_66	clothing	Gömlek	shirt	shirt			
	item_63	clothing	Kolye	necklace	necklace			
	item_55	clothing	Yelek	vest	vest			
	item_351	descriptive_words	Acı (lezzet)	bitter	bitter			
	item_355	descriptive_words	Çok (description)	many/much/a lot	many			
	item_100	food_drink	Havuç	carrots	carrots			
	item_80	food_drink	Şeftali	peach	peach			
	item_8	furniture_rooms	Beşik	crib	crib			
	item_5	furniture_rooms	Çekmece	drawer	drawer			
	item_165	furniture_rooms	Televizyon	TV	tv			
	item_234	games_routines	Gol	goal	goal			
	item_237	games_routines	Hoşçakal	goodbye	bye			
	item_246	games_routines	Öcü	boogeyman	boogeyman			
	item_252	games_routines	Teşekkür/Sağol	thank you	thank you			
	item_28	household	İp	rope	rope			
	item_23	household	Kürek	shovel	shovel			
	item_24	household	Kutu	box/can	box			
	item_21	household	Pil	battery	battery			
	item_20	household	Pipet/Kamış	pipet	pipe			
	item_14	household	Şişe	bottle	bottle			
	item_178	outside	Havuz	pool	pool			
	item_189	outside	Yıldız	star	star			
	item_209	people	Anneanne/Babaanne/Büyükanne	grandma/grandmother	grandma			
	item_214	people	Dayı	uncle (maternal)	uncle			
	item_412	quantifiers	Çok (amount)	much/many	much			
	item_413	quantifiers	Daha/Bir daha	more /once again	more			
	item_150	sounds	Möö	moo	moo			
