WS	WG	category	definition	gloss	uni_lemma	new_gloss	new_uni_lemma	notes
item_55	item_80	animals	קיפוד	hedgehog	hedgehog			
item_56		animals	שפן/ ארנבת	bunny \ rabbit	bunny			
item_57	item_82	animals	תוכי	parrot	parrot			
item_58		animals	תנין	alligator	alligator			
item_59	item_83	animals	תרנגול	rooster	rooster			
item_60	item_84	animals	תרנגול הודו	turkey	turkey			
item_61		vehicles	אוטו/ מכונית	car	car			
item_62	item_86	vehicles	אוטובוס	bus	bus			
item_63	item_87	vehicles	אופנוע	motorcycle	motorcycle			
item_64	item_88	vehicles	אופניים	bicycle	bicycle			
item_65		vehicles	אניה	boat	boat			
item_66	item_89	vehicles	אמבולנס	ambulance	ambulance			
item_67	item_90	vehicles	ג'יפ	jeep	jeep			
item_68		vehicles	הליקופטר	helicopter	helicopter			
item_69	item_91	vehicles	טרקטור	tractor	tractor			
item_70		vehicles	מטוס/ אווירון	airplane	airplane			
item_71	item_93	vehicles	משאית	truck	truck			
item_72	item_94	vehicles	עגלה	stroller	stroller			
item_73	item_95	vehicles	קטר	train engine		locomotive		
item_74	item_96	vehicles	רכבת	train	train			
item_75	item_97	toys	בובה	doll	doll			
item_76	item_98	toys	בועות	bubbles	bubbles			
item_77	item_99	toys	בלון	balloon	balloon			
item_78		toys	בצק/ פלסטלינה	play dough \ plasticine	play dough			
item_79		toys	גיר	chalk	chalk			
item_80		toys	דבק	glue	glue			
item_81	item_100	toys	חרוזים	beads	beads			
item_82		toys	טוש	marker			marker	
item_83	item_101	toys	כדור	ball	ball			
item_84	item_102	toys	ליצן	clown	clown			
item_85	item_103	toys	מגדל	tower	tower			
item_86		toys	משחק	game			game	
item_87		toys	מתנה	present	present			
item_88	item_104	toys	סביבון	gyroscopes		dreidel 		spinning top?
item_89		toys	סיפור	story	story			
item_90	item_105	toys	ספר	book	book			
item_91	item_106	toys	עט	pen	pen			
item_92		toys	עפרון	pencil	pencil			
item_93		toys	פאזל/ הרכבה	puzzle			puzzle	
item_94	item_107	toys	צעצוע	toy (object)	toy (object)			
item_95	item_108	toys	קוביה	block	block			
item_96		toys	רעשן/ קשקשן	noisemaker				
item_97	item_110	food_drink	אבטיח	watermelon	watermelon			
item_98		food_drink	אגוזים	nuts			nut	
item_99	item_111	food_drink	אגס	pear	pear			
item_100	item_112	food_drink	אוכל	food	food			
item_101	item_113	food_drink	אורז	rice	rice			
item_102	item_114	food_drink	אפונה	pea	peas			
item_103	item_115	food_drink	אפרסק	peach	peach			
item_104		food_drink	ארטיק/ גלידה	popsicle \ ice cream	ice cream			
item_105	item_117	food_drink	במבה	bamba				
item_106	item_118	food_drink	בננה	banana	banana			
item_107		food_drink	בייגלה	pretzels	pretzel			
item_108		food_drink	ביצה	egg	egg			
item_109	item_137	food_drink	בשר	meat	meat			
item_110	item_138	food_drink	גבינה	cheese	cheese			
item_111	item_139	food_drink	גזר	carrot	carrots			
item_112	item_140	food_drink	דבש	honey	honey			
item_113	item_53	food_drink	דג	fish (food)	fish (food)			
item_114	item_142	food_drink	דייסה	porridge	porridge			
item_115	item_143	food_drink	ופלה	waffle			pancake	
item_116		food_drink	זיתים	olives	olive			
item_117	item_119	food_drink	חביתה	omelet				
item_118		food_drink	חמוצים/ מלפפון חמוץ	pickle			pickle	
item_119	item_120	food_drink	חלב	milk	milk			
item_120		food_drink	טונה	tuna			tuna	
item_121	item_121	food_drink	טוסט	toast	toast			
item_122	item_122	food_drink	טחינה	tehini			sauce	
item_123		food_drink	לבן/ יוגורט/ מעדן	yogurt \ soured milk	yogurt			
item_124	item_123	food_drink	לחם	bread	bread			
item_125	item_124	food_drink	לחמניה	bun	bun			
item_126	item_125	food_drink	מים	water (beverage)	water (beverage)			
item_127	item_126	food_drink	מיץ	juice	juice			
item_128		food_drink	מלון	melon			melon	
item_129		food_drink	מלח	salt			salt	
item_130	item_127	food_drink	מלפפון	cucumber	cucumber			
item_131	item_144	food_drink	ממתק	candy	candy			
item_132		food_drink	מסטיק	gum			gum	
item_133		food_drink	מרק	soup	soup			
item_134		food_drink	מרגרינה/ חמאה	margarine \ butter	butter			
item_135	item_146	food_drink	נקניק	sausage		ham \ cold cut	ham	sausage is נקניקיה
item_136		food_drink	סוכריה	lollipop	lollipop			lollipop is סוכריה על מקל
item_137		food_drink	ספגטי/ אטריות/ פסטה	spaghetti \ noodles \ pasta	pasta			
item_138		food_drink	סנדוויץ/ כריך	sandwich	sandwich			
item_139	item_148	food_drink	עגבניה	tomato	tomato			
item_140		food_drink	עוגה/ עוגיה	cake \ cookie	cake			
item_141	item_150	food_drink	עוף	chicken (food)	chicken (food)			
item_142		food_drink	ענבים	grapes	grapes			
item_143	item_128	food_drink	פיצה	pizza	pizza			
item_144	item_129	food_drink	פיתה	pita bread	pita			
item_145	item_130	food_drink	פילפל	pepper	pepper			
item_146	item_131	food_drink	פתיתים	ptitim				
item_147	item_132	food_drink	צימוקים	raisins	raisin			
item_148		food_drink	צ'יפס	french fries			french fries	
item_149		food_drink	קולה	coke			soda	
item_150	item_133	food_drink	קלמנטינה	clementine	clementine			
item_151	item_134	food_drink	קפה	coffee	coffee			
item_152	item_135	food_drink	קציצה	meat ball	meatball	patty \ meatball		does not have to specify meat
item_153	item_136	food_drink	קרקר	cracker	cracker			
item_154	item_151	food_drink	ריבה	jam	jam			
item_155	item_152	food_drink	שוקו	chocolate drink (hot or cold)			hot chocolate	
item_156		food_drink	שוקולד	chocolate	chocolate			
item_157	item_153	food_drink	שניצל	schnitzel	schnitzel			
item_158		food_drink	שעועית	beans	beans			
item_159	item_154	food_drink	תה	tea	tea			
item_160		food_drink	תות	strawberry			strawberry	
item_161		food_drink	תירס	corn			corn	
item_162	item_155	food_drink	תפוז	orange (food)	orange (food)			
item_163	item_156	food_drink	תפוח	apple	apple			
item_164		food_drink	תפוח אדמה	potato	potato			
item_165	item_157	clothing	אפודה	vest	vest			
item_166	item_158	clothing	בגד ים	swimsuit	swimsuit			
item_167	item_159	clothing	גופיה	undershirt				
item_168	item_160	clothing	ג'ינס	jeans	jeans			
item_169		clothing	גרביונים/ טייטס	tights	tights			
item_170	item_161	clothing	גרביים	socks	sock			
item_171		clothing	חגורה	belt			belt	
item_172	item_162	clothing	חולצה	shirt	shirt			
item_173	item_163	clothing	חצאית	skirt	skirt			
item_174		clothing	טיטול/ חיתול	diaper	diaper			
item_175	item_165	clothing	טריינינג	sweatpants				
item_176	item_166	clothing	כובע	hat	hat			
item_177		clothing	כפפות	gloves	gloves			
item_178	item_167	clothing	כפתור	button	button			
item_179	item_168	clothing	מגפיים	boots	boots			
item_180	item_169	clothing	מכנסיים	pants	pants			
item_181	item_170	clothing	מעיל	coat	coat			
item_182		clothing	נעל/ נעליים	shoe \ shoes	shoe			
item_183		clothing	נעלי בית	slippers	slipper			
item_184		clothing	נעלי ספורט/ התעמלות	sneakers			sneaker	
item_185	item_172	clothing	סוודר	sweater	sweater			
item_186		clothing	סינר	apron			apron	
item_187	item_174	clothing	סנדלים	sandals	sandals			
item_188	item_175	clothing	פיג'מה	pajamas	pajamas			
item_189		clothing	צעיף	scarf	scarf			
item_190		clothing	רוכסן/ ריצ'רץ	zipper	zipper			
item_191	item_177	clothing	שמלה	dress (object)	dress (object)			
item_192		clothing	שרשרת/ מחרוזת	necklace	necklace			
item_193		clothing	תחתונים	underpants	underpants			
item_194		body_parts	אגודל/ בוהן	thumb \ toe	toe			
item_195		body_parts	אוזן/ אוזניים	ear \ ears	ear			
item_196	item_181	body_parts	אף	nose	nose			
item_197	item_182	body_parts	אצבעות	fingers	finger			
item_198	item_183	body_parts	בטן	tummy	tummy			
item_199		body_parts	ברך/ ברכיים	knee \ knees	knee			
item_200		body_parts	יד/ ידיים	hand \ hands	hand			
item_201		body_parts	כתף/ כתפיים	shoulder \ shoulders	shoulder			
item_202		body_parts	לחי/ לחיים	cheek \ cheecks	cheek			
item_203	item_187	body_parts	לשון	tongue	tongue			
item_204	item_188	body_parts	מצח	forehead	forehead			
item_205		body_parts	סנטר	chin	chin			
item_206		body_parts	עין/ עיניים	eye \ eyes	eye			
item_207	item_190	body_parts	פה	mouth	mouth			
item_208		body_parts	פופיק/ טבור	belly button	belly button			
item_209	item_192	body_parts	פנים	face	face			
item_210		body_parts	צואר	neck	neck			
item_211	item_193	body_parts	ציצי	titty	breast			
item_212	item_194	body_parts	ציפורניים	nails	nail (body part)			
item_213	item_195	body_parts	ראש	head	head			
item_214		body_parts	רגל/ רגליים	leg \ legs	leg			
item_215		body_parts	שן/ שיניים	tooth \ teeth	tooth			
item_216		body_parts	שפתיים	lips	lips			
item_217	item_198	body_parts	שערות	hairs	hair			
item_218	item_199	furniture_rooms	אמבטיה	bathtub	bathtub			
item_219		furniture_rooms	ארון	closet	closet			
item_220	item_200	furniture_rooms	דלת	door	door			
item_221	item_201	furniture_rooms	וילון	curtain	curtain			
item_222		furniture_rooms	חדר	room	room			
item_223	item_202	furniture_rooms	חדר שינה	bedroom	bedroom			
item_224	item_203	furniture_rooms	חלון	window	window			
item_225		furniture_rooms	חניה/ מוסך	parking \ garage	garage			
item_226		furniture_rooms	טוש/ מקלחת	shower (object)	shower			
item_227	item_205	furniture_rooms	טלויזיה	TV	tv		TV	
item_228		furniture_rooms	ישבנון/ סיר	potty	potty			
item_229	item_206	furniture_rooms	כורסה	armchair	armchair			
item_230	item_207	furniture_rooms	כיור	sink	sink			
item_231	item_208	furniture_rooms	כיסא	chair	chair			
item_232	item_209	furniture_rooms	לול	play pen	play pen			
item_233	item_210	furniture_rooms	מגירה	drawer	drawer			
item_234	item_211	furniture_rooms	מדרגות	stairs	stairs			
item_235	item_212	furniture_rooms	מטבח	kitchen	kitchen			
item_236	item_213	furniture_rooms	מיטה	bedroom	bedroom			
item_237		furniture_rooms	מכונת כביסה	washing machine	washing machine			
item_238	item_214	furniture_rooms	מפה	table cloth	tablecloth			
item_239	item_215	furniture_rooms	מקרר	refrigerator	refrigerator			
item_240		furniture_rooms	מרפסת	porch	porch			
item_241	item_217	furniture_rooms	סלון	living room	living room			
item_242		furniture_rooms	ספה	couch	couch			
item_243		furniture_rooms	ספסל	bench			bench	
item_244	item_218	furniture_rooms	שולחן	table	table			
item_245	item_219	furniture_rooms	שטיח	carpet	carpet			
item_246		furniture_rooms	שירותים/ בית שימוש	toilets \ bathroom	bathroom			
item_247	item_221	furniture_rooms	תנור	oven	oven			
item_248	item_222	furniture_rooms	תריס	shutter	shutter			
item_249	item_223	household	אור	light	light (object)			
item_250	item_224	household	ארנק	purse	purse	wallet 		
item_251		household	אשפה/ זבל/ פח	garbage \ trash \ garbage can	trash			
item_252	item_226	household	בקבוק	bottle	bottle			
item_253		household	דלי	bucket	bucket			
item_254		household	טישיו/ ממחטה	tissue \ kleenex	tissue			
item_255	item_227	household	טלפון	telephone	telephone			
item_256		household	כוס/ ספל	cup	cup			
item_257	item_229	household	כסף	money	money			
item_258	item_230	household	כף	spoon	spoon			
item_259	item_231	household	כפית	teaspoon	spoon			
item_260	item_232	household	כרית	pillow	pillow			
item_261	item_233	household	מברשת	brush	brush (object)			
item_262	item_234	household	מברשת שיניים	toothbrush	toothbrush			
item_263		household	מגב	mop	mop			
item_264	item_235	household	מגבת	towel	towel			
item_265		household	מגש	tray			tray	
item_266	item_236	household	מוצץ	pacifier	pacifier			
item_267	item_237	household	מזלג	fork	fork			
item_268		household	מחבת	frying pan				
item_269	item_238	household	מטאטא	broom	broom			
item_270	item_239	household	מנורה	lamp	lamp			
item_271		household	מסמר	nail	nail (object)			
item_272	item_240	household	מספריים	scissors	scissors			
item_273	item_241	household	מסרק	comb	comb (object)			
item_274		household	מפית	napkin			napkin	
item_275		household	מצלמה	camera	camera			
item_276	item_242	household	מפתחות	keys	keys			
item_277	item_243	household	משקפיים	glasses	glasses			
item_278	item_244	household	נייר	paper	paper			
item_279	item_245	household	סבון	soap	soap			
item_280		household	סכין	knife	knife			
item_281		household	סל	basket	basket			
item_282	item_247	household	עציץ	flowerpot	flowerpot			
item_283	item_248	household	פטיש	hammer	hammer			
item_284	item_249	household	צלחת	plate	plate			
item_285	item_250	household	צמח	plant	plant			
item_286	item_251	household	קופסה	box	box			
item_287		household	קערה/ קערית	bowl	bowl			
item_288	item_253	household	רדיו	radio	radio			
item_289	item_254	household	שואב אבק	vacuum	vacuum			
item_290	item_255	household	שמיכה	blanket	blanket			
item_291	item_256	household	שעון	clock	clock			
item_292	item_257	household	תיק	bag	bag			
item_293	item_258	household	תמונה	picture	picture			
item_294	item_259	household	תרופה	medicine	medicine			
item_295	item_260	outside	אבן	stone	stone			
item_296	item_261	outside	אדמה	ground	ground			
item_297		outside	ארגז חול	sandbox			sandbox	
item_298		outside	את/ מעדר	shovel	shovel			
item_299	item_265	outside	ברז	faucet	faucet			
item_300	item_266	outside	בריכה	pool	pool			
item_301		outside	גג	roof	roof			
item_302	item_270	outside	גשם	rain	rain			
item_303		outside	דגל	flag			flag	
item_304		outside	דשא	grass	grass			
item_305	item_271	outside	חול	sand	sand			
item_306	item_273	outside	חצר	yard	yard			
item_307	item_275	outside	ירח	moon	moon			
item_308	item_276	outside	כביש	road	road			
item_309		outside	כוכב/ כוכבים	star \ stars	star			
item_310	item_278	outside	מגלשה	slide (object)	slide (object)			
item_311		outside	מדרכה	sidewalk			sidewalk	
item_312		outside	ממטרה	sprinkler			sprinkler	
item_313		outside	מקל	stick	stick			
item_314	item_281	outside	נדנדה	swing (object)	swing (object)			
item_315		outside	סולם	ladder	ladder			
item_316		outside	ענן/ עננים	cloud \ clouds	cloud			
item_317	item_284	outside	עץ	tree	tree			
item_318	item_285	outside	פרח	flower	flower			
item_319		outside	צינור	pipeline		hose 	hose	
item_320		outside	רוח	wind	wind			
item_321		outside	רחוב	street	street			
item_322	item_287	outside	שמיים	sky	sky			
item_323	item_288	outside	שמש	sun	sun			
item_324		places	בית/ הביתה	house \ home	house			
item_325	item_264	places	בית כנסת	Synagogue			church	
item_326		places	גינה/ פארק	park	park			the first word (גינה) is closer to "yard" - see row 643
item_327		places	גן (משפחתון/ פעוטון/ מעון/ גנון)	kindergarden \ day care	kindergarten			
item_328	item_269	places	גן חיות	zoo	zoo			
item_329		places	גן שעשועים/ מגרש משחקים	playground	playground			
item_330		places	הר	mountain			mountain	
item_331		places	חורשה	woods			forest	
item_332	item_272	places	חנות	store	store			
item_333		places	ים/ חוף ים	beach	beach			
item_334	item_279	places	מסיבה	party	party			
item_335		places	סופרמרקט/ סופר/ מכולת	supermarket \ grocery store	market			
item_336		places	סרט	movie			movie	
item_337	item_283	places	עבודה	work	work (place)			
item_338		places	פיקניק	picnic			picnic	
item_339	item_286	places	רפת	cowshed			shed	
item_340	item_289	places	תחנת אוטובוס	bus station	bus station			
item_341		places	תחנת דלק	gas station	gas station			
item_342		people	אח/ אחות	brother \ sister	sibling			can also mean nurse
item_343		people	איש/ אנשים	man \ men	man	man \ people	people	
item_344		people	גננת/ מורה	kindergarden teacher \ teacher (school)	teacher		teacher	note that גננת is feminine (גנן is masculine)
item_345		people	דוד/ דודה	aunt \ uncle	uncle			
item_346		people	דוור	mailman			mailman	note that דוור is masculine (דוורת is feminine)
item_347		people	חבר/ חברה	friend	friend			
item_348		people	ילד/ ילדה	child	child			
item_349		people	כבאי	fireman	firefighter			note that כבאי is masculine (כבאית is feminine)
item_350		people	מטפלת	nanny			nanny	note that מטפלת is feminine (מטפל is masculine)
item_351	item_297	people	סבא	grandpa	grandpa			
item_352	item_298	people	סבתא	grandma	grandma			
item_353	item_535	people	רופא	doctor	doctor			note that רופא is masculine (רופאה is feminine)
item_354		people	שכן/ שכנה	neighbor	neighbor			
item_355		people	שוטר	policeman	policeman			note that שוטר is masculine (שוטרת is feminine)
item_356		people	שמרטף/ בייביסיטר	babysitter	babysitter			
item_357		people	תינוק/ תינוקת	baby	baby			
item_358	item_301	games_routines	אין	there isn't any			all gone	
item_359	item_302	games_routines	אני רוצה	I want			wanna	
item_360		games_routines	אפשר/ מותר	allow \ permitted				
item_361	item_304	games_routines	בבקשה	please	please			
item_362		games_routines	ביי/ להתראות	bye \ goodbye	bye			
item_363	item_306	games_routines	בוקר טוב	good morning	good morning			
item_364	item_11	games_routines	די	enough	enough			
item_365		games_routines	היי/ שלום/ אהלן	hi \ hello	hi			
item_366		games_routines	יכול	can (verb)	can (auxiliary)			
item_367		games_routines	כואב לי/ כואב לך	I'm hurt \ you're hurt				
item_368		games_routines	כועס/ כועסת	mad				
item_369		games_routines	כיף/ תן כפה	give me five!			give me five	
item_370	item_312	games_routines	כן	yes	yes			
item_371	item_313	games_routines	לא	no	no			
item_372		games_routines	לדבר בטלפון	to talk on the phone				
item_373	item_314	games_routines	לילה טוב	good night	good night			
item_374	item_315	games_routines	ללכת לאכול	to go to eat	go eat			
item_375	item_316	games_routines	ללכת לטייל	to go for a walk	go for a walk			
item_376	item_317	games_routines	ללכת לישון	to go to sleep	go to bed			
item_377	item_318	games_routines	לעשות אמבטיה	taking a bath	bathe			
item_378	item_319	games_routines	לעשות כאילו	pretend	pretend			
item_379		games_routines	לעשות פיפי בסיר	go potty	go potty			
item_380		games_routines	לשחק ב"קוקו"	peekaboo	peekaboo			
item_381		games_routines	לשחק תופסת	gonna get you!			gonna get you	
item_382	item_16	games_routines	מחא כפיים	to clap hands	clap			
item_383	item_322	games_routines	עוד	more	more			
item_384		games_routines	עשר אצבעות לי יש	a children's song with hand movements				
item_385	item_324	games_routines	צריך	need (as in- "do you need help?")				
item_386		games_routines	תודה	thank you	thank you			
item_387	item_25	games_routines	תן לי	give me				
item_388	item_325	action_words	לאהוב	love (action)	love			
item_389	item_326	action_words	לאכול	eat	eat			
item_390		action_words	לבחור	choose	choose			
item_391	item_327	action_words	לבכות	cry	cry			
item_392		action_words	לבנות	build	build			
item_393	item_328	action_words	לבעוט	kick	kick			
item_394	item_329	action_words	לברך	bless	bless			
item_395		action_words	לגזור	cut with scissors	cut			
item_396	item_330	action_words	לגמור	finish	finish			
item_397	item_331	action_words	לגעת	touch	touch			
item_398		action_words	לדבר	speak \ talk	talk			
item_399	item_332	action_words	לדגדג	tickle	tickle			
item_400	item_333	action_words	לדחוף	push	push			
item_401	item_334	action_words	להאכיל	feed	feed			
item_402	item_335	action_words	להביא	bring	bring			
item_403	item_500	action_words	להבריש	brush (action)	brush (action)			
item_404	item_336	action_words	להגיד	say	say			
item_405	item_337	action_words	להדליק	light (action)	light (action)			
item_406	item_338	action_words	להוריד	bring down	take off			
item_407	item_339	action_words	להחביא	hide something	hide			
item_408		action_words	להחזיק	hold	hold			
item_409	item_340	action_words	להחליף	change things			change	
item_410		action_words	להכות/ להרביץ	hit (action)	hit			
item_411	item_342	action_words	להסתובב	turn around	turn around			
item_412	item_343	action_words	להסתכל	watch	watch (action)			
item_413		action_words	להעיר	to wake up someone or to comment on something (written the same)	wake			
item_414		action_words	להפיל	drop	drop			
item_415		action_words	להקשיב	listen	listen			
item_416		action_words	להשאר	stay	stay			
item_417		action_words	להתאים	fit (action)			fit	
item_418		action_words	להתחבא	hide (yourself)	hide			
item_419		action_words	להתיז/ להשפריץ	spray (action)			spray	
item_420	item_345	action_words	להתנדנד	swing (action)	swing (action)			
item_421	item_346	action_words	לזרוק	throw (action)	throw			
item_422		action_words	לחבב	like (action)	like (action)			
item_423	item_347	action_words	לחבק	hug (action)	hug			
item_424	item_348	action_words	לחייך	smile (action)	smile			
item_425		action_words	לחכות	wait (action)	wait			
item_426	item_349	action_words	לחפש	search (action)	look for		look	
item_427		action_words	לחתוך	cut (action)	cut			
item_428	item_505	action_words	לטאטא	sweep	sweep			
item_429		action_words	לטעום	taste (action)	taste			
item_430		action_words	לטפס	climb	climb			
item_431		action_words	ליבש	dry (action)	dry (action)			
item_432	item_351	action_words	ליפול	fall (action)	fall			
item_433	item_352	action_words	לכבות	turn off	turn off			
item_434		action_words	לכסות	cover (action)	cover (action)			
item_435	item_353	action_words	לכתוב	write	write			
item_436	item_354	action_words	ללכת	walk (action)	walk			
item_437		action_words	ללקק	lick	lick			
item_438	item_355	action_words	למהר	hurry (action)	hurry			
item_439		action_words	למזוג	pour	pour			
item_440		action_words	למצוא	find	find			
item_441	item_356	action_words	למשוך	pull	pull			
item_442	item_357	action_words	לנגב	wipe	wipe			
item_443	item_358	action_words	לנהוג	drive (action)	drive			
item_444		action_words	לנוח	rest (action)			rest	
item_445	item_360	action_words	לנעול	lock (action)	lock			
item_446	item_361	action_words	לנקות	clean (action)	clean (action)			
item_447	item_362	action_words	לנשוך	bite (action)	bite			
item_448	item_363	action_words	לנשוף	blow	blow			
item_449	item_364	action_words	לנשק	kiss (action)	kiss			
item_450	item_365	action_words	לסגור	close	close			
item_451	item_366	action_words	לסרק	comb	comb (action)			
item_452		action_words	לספר (סיפור)	tell a story				
item_453		action_words	לסתום	shut			close (action)	
item_454		action_words	לעבוד	work (action)	work (action)			
item_455	item_368	action_words	לעזור	help (action)	help			
item_456		action_words	לעמוד	stand	stand			
item_457	item_369	action_words	לעצור	stop	stop			
item_458		action_words	לעשות	do	do			
item_459	item_370	action_words	לפתוח	open (action)	open (action)			
item_460	item_371	action_words	לצאת	go out	go out			
item_461		action_words	לצבוע	color (action)			color (action)	
item_462	item_372	action_words	לצייר	paint (action)	paint (action)			
item_463	item_373	action_words	לקום	get up	get up			
item_464	item_374	action_words	לקחת	take	take			
item_465		action_words	לקנות	buy	buy			
item_466	item_375	action_words	לקפוץ	jump (action)	jump			
item_467	item_376	action_words	לקרוא	read	read			
item_468		action_words	לקרוע	tear	tear			
item_469		action_words	לראות/ להראות	see \ show	see			
item_470		action_words	לרדוף	chase (action)	chase			
item_471	item_378	action_words	לרדת	come down			descend	
item_472	item_379	action_words	לרוץ	run (action)	run			
item_473		action_words	לרחוץ/ לשטוף	wash	wash			
item_474	item_381	action_words	לרכב	ride (action)	ride			
item_475	item_382	action_words	לרקוד	dance (action)	dance			
item_476	item_383	action_words	לשבור	break	break			
item_477		action_words	לשבת	sit	sit			
item_478	item_384	action_words	לשחות	swim (action)	swim			
item_479	item_350	action_words	לשחק	play (action)	play			
item_480	item_386	action_words	לשים	put	put			
item_481	item_387	action_words	לשיר	sing (action)	sing			
item_482		action_words	לשמוע	hear	hear			
item_483	item_388	action_words	לשמור	keep			keep	hold?
item_484		action_words	לשנוא	hate (action)			hate	
item_485		action_words	לשפוך	spill	spill			
item_486	item_389	action_words	לשתות	drink (action)	drink (action)			
item_487		action_words	לתפוס	catch (action)	catch			
item_488		action_words	לתקן	fix	fix			
item_489	item_390	action_words	לתת	give	give			
item_490		descriptive_words	אחרון	last			last	note that all adjectives are masculine
item_491		descriptive_words	ארוך	long	long			
item_492		descriptive_words	גבוה	tall	high			
item_493	item_402	descriptive_words	גדול	big	big			
item_494	item_403	descriptive_words	זהיר	careful	careful			
item_495	item_404	descriptive_words	זקן	old	old			
item_496		descriptive_words	חדש	new	new			
item_497	item_405	descriptive_words	חולה	sick	sick			
item_498		descriptive_words	חושך	dark	dark	darkness		dark is חשוך
item_499		descriptive_words	חזק	strong			strong	
item_500	item_406	descriptive_words	חכם	smart	smart			
item_501	item_417	descriptive_words	חם	hot	hot			
item_502	item_418	descriptive_words	חמוד	cute	cute			
item_503	item_419	descriptive_words	טוב	good	good			
item_504	item_420	descriptive_words	טעים	tasty	tasty			
item_505	item_421	descriptive_words	יבש	dry (description)	dry (description)			
item_506	item_422	descriptive_words	יפה	pretty	pretty			
item_507	item_423	descriptive_words	ישן	old (or asleep, depends how you pronounce it)	old			
item_508		descriptive_words	כבד	heavy	heavy			
item_509	item_424	descriptive_words	מגעיל	disgusting			disgusting	
item_510	item_407	descriptive_words	מהר	fast	fast			
item_511		descriptive_words	מכוער	ugly	ugly			
item_512		descriptive_words	מלא	full	full			
item_513	item_408	descriptive_words	מלוח	salty	salty			
item_514	item_409	descriptive_words	מלוכלך	dirty	dirty			
item_515		descriptive_words	מצויין	excellent			excellent	
item_516	item_410	descriptive_words	מקולקל	broken \ rotten	broken			
item_517	item_411	descriptive_words	מתוק	sweet	sweet			
item_518	item_425	descriptive_words	נחמד	nice	nice			
item_519	item_426	descriptive_words	נמוך	short	short			
item_520	item_427	descriptive_words	נקי	clean (description)	clean (description)			
item_521	item_428	descriptive_words	עייף	tired	tired			
item_522		descriptive_words	עצוב	sad	sad			
item_523	item_429	descriptive_words	צמא	thirsty	thirsty			
item_524	item_430	descriptive_words	קטן	small	little (description)			
item_525	item_431	descriptive_words	קצר	short	short			
item_526	item_432	descriptive_words	קר	cold	cold			
item_527	item_412	descriptive_words	קשה	hard	hard			
item_528	item_413	descriptive_words	רזה	thin	thin			
item_529	item_414	descriptive_words	רטוב	wet	wet			
item_530	item_415	descriptive_words	ריק	empty	empty			
item_531	item_416	descriptive_words	רך	soft	soft			
item_532	item_433	descriptive_words	רע	bad	bad			
