WS	WG	category	definition	gloss	uni_lemma	new_gloss	new_uni_lemma	notes
item_546		descriptive_words (adjectives)	кислый	sour	sour			
item_547		descriptive_words (adjectives)	короткий	short	short			
item_548	item_376	descriptive_words (adjectives)	красивый	pretty	pretty			
item_549	item_377	descriptive_words (adjectives)	маленький	little	little (description)	little/small		
item_550		descriptive_words (adjectives)	медленный	slow	slow			
item_551	item_378	descriptive_words (adjectives)	мокрый	wet	wet (description)			
item_552		descriptive_words (adjectives)	мягкий	soft	soft			
item_553		descriptive_words (adjectives)	настоящий	real/true	real			
item_554		descriptive_words (adjectives)	непослушный	naughty	naughty			
item_555		descriptive_words (adjectives)	новый	new	new			
item_556	item_379	descriptive_words (adjectives)	плохой	bad	bad			
item_557		descriptive_words (adjectives)	полный	full	full			
item_558		descriptive_words (adjectives)	похожий	alike	similar	similar/alike		
item_559		descriptive_words (adjectives)	пустой	empty	empty			
item_560		descriptive_words (adjectives)	сильный	strong	strong			
item_561	item_380	descriptive_words (adjectives)	сладкий	sweet	sweet			
item_562		descriptive_words (adjectives)	сломанный	broken	broken			
item_563		descriptive_words (adjectives)	соленый	salty	salty			
item_564		descriptive_words (adjectives)	старый	old	old			
item_565	item_381	descriptive_words (adjectives)	страшный	scary	scary	scary/ugly		
item_566		descriptive_words (adjectives)	сухой	dry	dry (description)			
item_567	item_382	descriptive_words (adjectives)	теплый	warm	warm			
item_568		descriptive_words (adjectives)	тихий	quiet	quiet			
item_569		descriptive_words (adjectives)	толстый	fat/thick	fat			
item_570	item_383	descriptive_words (adjectives)	тяжелый	heavy	heavy			
item_571		descriptive_words (adjectives)	умный	clever	smart	clever/smart		
item_572	item_384	descriptive_words (adjectives)	холодный	cold	cold			
item_573	item_385	descriptive_words (adjectives)	хороший	good/nice	good			
item_574	item_386	descriptive_words (adjectives)	чистый	clean	clean (description)			
item_575	item_387	descriptive_words (adjectives)	белый	white	white			
item_576	item_388	descriptive_words (adjectives)	желтый	yellow	yellow			
item_577	item_389	descriptive_words (adjectives)	зеленый	green	green			
item_578		descriptive_words (adjectives)	коричневый	brown	brown			
item_579	item_390	descriptive_words (adjectives)	красный	red	red			
item_580	item_391	descriptive_words (adjectives)	оранжевый	orange	orange (description)			
item_581	item_392	descriptive_words (adjectives)	синий	blue	blue			
item_582	item_393	descriptive_words (adjectives)	черный	black	black			
item_583	item_394	descriptive_words (adverbs)	больно	paintfully/boo-boo	painfully			
item_584	item_395	descriptive_words (adverbs)	быстро	quick (quickly)	quickly	fast, quick, quickly		
item_585		descriptive_words (adverbs)	весело	cheerfully	cheerfully	funny/cheerfully		
item_586	item_396	descriptive_words (adverbs)	вкусно	tastefully	tastily	tasty		
item_587		descriptive_words (adverbs)	вместе	together	together			
item_588		descriptive_words (adverbs)	горько	bitterly	bitterly			
item_589	item_397	descriptive_words (adverbs)	горячо	hot	hotly	hotly		
item_590	item_398	descriptive_words (adverbs)	громко	loud (loudly)	loudly			
item_591	item_399	descriptive_words (adverbs)	грязно	dirty	dirtily			
item_592		descriptive_words (adverbs)	кисло	sour	sourly	sourly		
item_593	item_400	descriptive_words (adverbs)	красиво	beautifully	beautifully			
item_594	item_401	descriptive_words (adverbs)	мокро	wet	wetly	wetly		
item_595		descriptive_words (adverbs)	мягко	softly	softly			
item_596		descriptive_words (adverbs)	никак	in no way	in no way			
item_597		descriptive_words (adverbs)	опять	again	again			
item_598	item_402	descriptive_words (adverbs)	осторожно	carefully/be carefull	carefully			
item_599	item_403	descriptive_words (adverbs)	плохо	badly/poorly	badly			
item_600		descriptive_words (adverbs)	сильно	strongly/badly/hard	strongly			
item_601	item_404	descriptive_words (adverbs)	сладко	sweet	sweetly	sweetly		
item_602		descriptive_words (adverbs)	совсем	quite	totally			
item_603		descriptive_words (adverbs)	сухо	drily	dryly	dryly		
item_604	item_405	descriptive_words (adverbs)	темно	dark	darkly	darkly		
item_605	item_406	descriptive_words (adverbs)	тепло	warm	warmly	warmly		
item_606	item_407	descriptive_words (adverbs)	тихо/тише	quietly/shh	quietly			
item_607	item_408	descriptive_words (adverbs)	тяжело	heavily	heavily			
item_608	item_409	descriptive_words (adverbs)	холодно	cold	coldly	it is cold/coldly		
item_609	item_410	descriptive_words (adverbs)	хорошо	good	well (modifier)	well		
item_610	item_411	descriptive_words (adverbs)	чисто	cleanly	cleanly			
item_611		time_words	вечер	evening	evening			
item_612		time_words	день	day	day			
item_613		time_words	ночь	night	night			
item_614		time_words	утро	morning	morning			
item_615		time_words	вечером	in the evening	evening			
item_616	item_412	time_words	днем	in the afternoon	day			
item_617	item_413	time_words	ночью	by night	night	at night		
item_618	item_414	time_words	утром	in the morning	morning			
item_619	item_416	time_words	вчера	yesterday	yesterday			
item_620		time_words	сегодня	today	today			
item_621	item_415	time_words	завтра	tomorrow	tomorrow			
item_622	item_419	time_words	потом	aften/later/then	later	after/later/then		
item_623	item_420	time_words	сейчас	now	now			
item_624		time_words	поздно	late	late			
item_625	item_418	time_words	рано	early	early			
item_626		time_words	скоро	soon	soon			
item_627	item_431	pronouns	я	I	i		I	
item_628		pronouns	ты	you	you			
item_629	item_423	pronouns	мы	we	we			
item_630		pronouns	вы	you	you (plural)			
item_631	item_425	pronouns	он	he	he			
item_632	item_426	pronouns	она	she	she			
item_633		pronouns	они	they	they			
item_634		pronouns	меня	me	me			
item_635		pronouns	тебя	you	you			
item_636		pronouns	нас	us	us			
item_637		pronouns	вас	you	you (plural)			
item_638		pronouns	его	him	his			
item_639		pronouns	ее (genitive)	her	her			
item_640		pronouns	их (genitive)	them	them	them/their		
item_641		pronouns	мне	me	me			
item_642		pronouns	тебе	you	you			
item_643		pronouns	нам	us	us			
item_644		pronouns	вам	your	you (plural)	you 		
item_645		pronouns	ему	him	him			
item_646		pronouns	ей	her	her			
item_647		pronouns	им	them	them			
item_648	item_422	pronouns	мой/моя	my/mine	my			
item_649	item_428	pronouns	твой	your	your	your/yours		
item_650	item_424	pronouns	наш	our	our	our/ours		
item_651		pronouns	ваш	your	your	your/yours		
item_652		pronouns	его	his	his			
item_653		pronouns	ее (possessive)	her	hers	her/hers	her	
item_654		pronouns	их (possessive)	their	theirs	their/theirs	their	
item_655		pronouns	такой/такой же/такая	such/same	same			
item_656		pronouns	тот/та/те	that/those	that			
item_657	item_430	pronouns	это/этот/эти	this/these	this			
item_658	item_427	pronouns	сам/сама	myself/yourself	myself	myself/herself/himself/themselves/themself/ourselves/yourself		
item_659	item_432	question_words	где?	where	where (question)			
item_660		question_words	зачем?	what for	why			
item_661		question_words	как?	how	how			
item_662	item_433	question_words	какой?	what/which	which (question)			
item_663		question_words	когда?	when	when (question)			
item_664	item_434	question_words	кто?	who	who			
item_665	item_435	question_words	куда?	where	where (question)			
item_666		question_words	почему?	why	why			
item_667		question_words	сколько?	how much	how much	how much/how many?		
item_668	item_436	question_words	чей?	whose	whose			
item_669	item_437	question_words	что?	what	what			
item_670		locations	в (напр. в магазин; в доме)	to/into/in	in			
item_671		locations	за (напр. за папой)	after/behind	behind			
item_672		locations	из (напр. из чашки)	from	out			
item_673	item_444	locations	к (напр. к маме)	to	to			
item_674	item_445	locations	на (напр. на столе)	on/at	on			
item_675		locations	перед (напр. перед домом)	in front of	before			
item_676		locations	по (напр. по столу)	on/along	along			
item_677		locations	вверх/вверху	up	up			
item_678		locations	наверх/наверху	upward/on top of	on top of			
item_679	item_440	locations	вниз/внизу	down/below	down	down/below/at the bottom		
item_680		locations	вон	there	there			
item_681	item_441	locations	вот	there/here	here	here/here you go		
item_682		locations	вперед/впереди	forward/before	forward			
item_683		locations	высоко	high	high			
item_684		locations	назад	back	backward			
item_685		locations	низко	low	low			
item_686		locations	отсюда	from here	from here			
item_687		locations	оттуда	from there	from there			
item_688		locations	рядом	next to	beside	next to/nearby/beside		
item_689		locations	сюда	here	to here			
item_690	item_447	locations	там	there	there			
item_691		locations	под (напр. по стулом)	under	under			
item_692		locations	у (напр. у Ани)	s	[possessive]	someone's/at someone's [possesive]		
item_693		locations	близко/ближе	near	near	near/close		
item_694		locations	далеко	far	far			
item_695	item_442	locations	домой	home	home			
item_696	item_443	locations	здесь	here	here			
item_697	item_448	locations	туда	there	to there	to there		
item_698	item_449	locations	тут	here	here			
item_699	item_450	quantifiers	все	all	all			
item_700		quantifiers	всё (в знач. нет кончилось)	gone	all gone			
item_701	item_452	quantifiers	еще	more	more			
item_702	item_453	quantifiers	другой	other/another	another			
item_703		quantifiers	мало	few	little (amount)	few/little		
item_704		quantifiers	много	much/a lot	a lot	much/many/a lot 		
item_705		quantifiers	несколько	some	some			
item_706	item_454	quantifiers	нет (amount)	no/gone	none			
item_707	item_455	quantifiers	хватит	enough	enough			
item_708		quantifiers	чуть-чуть	just a little	a little			
item_709		quantifiers	один	one	one			
item_710		quantifiers	два	two	two			
item_711		quantifiers	три	three	three			
item_712		quantifiers	четыре	four	four			
item_713		quantifiers	пять	five	five			
item_714		connecting_words	а	but/and	but			
item_715		connecting_words	где	where	where (conjunction)			
item_716		connecting_words	если	if	if			
item_717		connecting_words	и	and	and			
item_718		connecting_words	или	or	or			
item_719		connecting_words	как	as/like	as			
item_720		connecting_words	какой	what	which (conjunction)	what/that/which		
item_721		connecting_words	когда	when	when (conjunction)			
item_722		connecting_words	который	which	which (conjunction)	which/that		
item_723		connecting_words	но	but	but			
item_724		connecting_words	потому что	because	because			
item_725		connecting_words	тоже	too	also	too/as well/also		
item_726		connecting_words	что	that	that			
item_727		connecting_words	а то	or else/or	or else		or	
item_728		connecting_words	чтобы	in order to	in order to	in order to/to		
	item_67	animals	баран/овечка	ram/sheep	sheep			
	item_77	animals	кенгуру	kangaroo	kangaroo			
	item_81	animals	курочка	chicken (animal)	chicken (animal)			
	item_84	animals	лошадь/конь	horse/stallion	horse			
	item_91	animals	поросенок/свинка	piglet/pig	pig			
	item_111	toys	карандаш/ручка	pencil/pen	pen/pencil			
	item_115	toys	лопатка/совок	shovel/spade	shovel			
	item_155	clothing	нагрудник	bib	bib			
	item_157	clothing	памперс	diaper	diaper			
	item_218	household	лекарство/таблетка	medicine	medicine	medicine/pill		
	item_228	household	платок (носовой)	tissue	tissue			
	item_277	people	брат/имя брата	brother	brother	brother/brother's name 		
	item_278	people	сестра/имя сестры	sister	sister	sister/sister's name		
	item_291	people	клички домашних животных	pet's name	pet's name			
	item_294	games_routines	ай-я-яй	uh oh	uh oh			
	item_295	games_routines	брысь/кыш	don't	don't			in reference to an animal
	item_298	games_routines	на (возьми)	here (take)	here you go			
	item_299	games_routines	надо/нужно	need	need			
	item_306	games_routines	спасибо	thank you	thank you			
	item_307	games_routines	ку-ку	peekaboo	peekaboo			
	item_308	games_routines	тю-тю	hide and seek	hide and seek			in russian it means that something is gone as far as I know
	item_309	games_routines	вот так!	like this	like this			
	item_313	action_words	брать/взять	take	take			
	item_327	action_words	идти	go	go			
	item_341	action_words	принести	bring	bring			
	item_342	action_words	обнять	hug	hug			
	item_343	action_words	одеть	dress (action)	dress (action)			
	item_417	time_words	поздно/позже	late/later	late			
	item_421	pronouns	мне/меня	me	me			
	item_429	pronouns	тебе/ты	you	you			
	item_438	locations	в (напр. в ведро)	in	in			
	item_439	locations	вверх/вверху/наверх/наверху	up	up			
	item_446	locations	под (напр. под стулом)	under	under			
	item_451	quantifiers	всё (=нет кончилось)	all gone	all gone			
