WS	WG	category	definition	gloss	uni_lemma	new_gloss	new_uni_lemma	notes
item_280		furniture_rooms	Bafu	Bathroom	bathroom			
item_281	item_147	furniture_rooms	Chumba/Bedroom	Room	bedroom			
item_282		furniture_rooms	Dirisha	Window	window			
item_283		furniture_rooms	Friji/barafu	Fridge	refrigerator			
item_284		furniture_rooms	Gogo/Kumbi	Log				
item_285	item_148	furniture_rooms	Jikoni	Kitchen	kitchen			
item_286	item_149	furniture_rooms	Kabati	Cupboard	closet			
item_287	item_151	furniture_rooms	Kitanda	Bed	bed			
item_288	item_150	furniture_rooms	Kiti	Chair	chair			
item_289		furniture_rooms	Kochi	Couch	couch			
item_290		furniture_rooms	Meko/Stove/Jiko	Cooker	kitchen			
item_291	item_152	furniture_rooms	Meza	Table	table			
item_292	item_153	furniture_rooms	Mlango	Door	door			
item_293		furniture_rooms	Msalani/Chooni	Toilet			toilet	
item_294	item_154	furniture_rooms	Poti	Potty	potty			
item_295		furniture_rooms	Sakafu/Simiti	Floor	floor			
item_296	item_155	furniture_rooms	Sofa/Kochi	Sofa set	couch			
item_297		furniture_rooms	stuli	Stool			stool	
item_298		furniture_rooms	Televisheni/runinga/TV	Television	tv			
item_299		furniture_rooms	Uani	Structure with walls but no roof	bib			
item_300	item_157	furniture_rooms	Veranda/baraza	Veranda			balcony	
item_301	item_158	outside	Barabara	Road	road			
item_302	item_161	outside	Jembe	Hoe	spade			
item_303	item_160	outside	Jiwe	Stone	stone			
item_304	item_159	outside	Jua	Sun	sun			
item_305		outside	Kibembea	Swing	swing (object)			
item_306		outside	Kijiti/Kigongo	StickO	stick			
item_307	item_164	outside	Maji	WaterO			water (not beverage)	
item_308	item_163	outside	Maua	Flower	flower			
item_309		outside	Mawingu	Cloud			cloud	
item_310		outside	Mbingu	Sky	cloud			
item_311	item_165	outside	Mchanga	Sand	sand			
item_312	item_166	outside	mfereji/paipu	Pipe			pipe	hose?
item_313		outside	Mpira wa maji	Hose pipe			hose	
item_314	item_167	outside	Mti/Mwembe	Tree			tree	
item_315	item_168	outside	Mvua	Rain	rain			
item_316	item_169	outside	Mwezi	Moon	moon			
item_317	item_170	outside	Mwiko	Spade			shovel	
item_318	item_171	outside	Ndoo	Bucket2			bucket	
item_319		outside	Ngazi	Ladder	stairs			
item_320		outside	Njia	Way			sidewalk	or road?
item_321	item_172	outside	Nyasi	Grass	grass			
item_322		outside	Nyota	Star	star			
item_323	item_173	outside	Panga	Slasher			machete	
item_324	item_174	outside	Shimo	Hole			hole	
item_325		outside	Upepo	Wind			wind	
item_326	item_175	outside	Vichuma	Small pieces of metal				
item_327		places	Baharini/Pwani/Beach	Beach			beach	
item_328		places	Barazani	Verandah			balcony	
item_329	item_176	places	Dukani	shop	store			
item_330		places	Filamu/Sinema/Video	Cinema			movie	
item_331		places	Kanisani/Msikitini	Mosque/Church			church	
item_332		places	Kazini	Workplace	work (place)			
item_333		places	Kituo cha mafuta/Petroli/Jina la kituo	Petrol station	gas station			
item_334		places	Madrasa/chuoni	Islamic school for children				
item_335		places	Mwituni	Bush	village			
item_336		places	Nyumba	House	house			
item_337	item_182	places	Nyumbani	Home	home			
item_338		places	Shambani	Farm	farm			
item_339		places	Sherehe/Hafla/Birthday/Harusi	Party	party			
item_340	item_185	places	Shuleni/Skuli	School	school			
item_341		places	Sipitali	Hospital			hospital	
item_342		places	Sokoni	Market	market			
item_343		places	Uwanjani	Compound	ground			
item_344		people	Baba mdogo/Ami	Younger paternal uncle	uncle			
item_345		people	Baba mkubwa	Older paternal uncle	uncle			
item_346	item_187	people	Baba/Daddy	Father	daddy			
item_347	item_199	people	Babu	Grandfather	grandpa			
item_348		people	Bibi/Mke	Wife	grandma			
item_349	item_198	people	Dada	Sister	sister			
item_350	item_188	people	Daktari/Mganga	Doctor	doctor			
item_351	item_192	people	Fundi	Expert				
item_352	item_189	people	Jina la mbwa/paka	Dog's / Cat's name	pet's name			
item_353		people	Jina la mtoto	Child's name	child's own name			
item_354		people	Jina la mzazi/mlezi	Caregiver's name			babysitter's name	
item_355		people	Kitoto/ Mtoto mchanga	Infant	baby			
item_356		people	Mama mdogo	Younger maternal aunt	aunt			
item_357		people	Mama mkubwa	Older maternal aunt	aunt			
item_358	item_194	people	Mama/Nina/Mummy	Mother	mommy			
item_359		people	Mgema	Wine tapper				
item_360	item_186	people	Mjomba/Uncle	Maternal Uncle	uncle			
item_361		people	Mkulima	Farmer			farmer	
item_362		people	Mlisha	Herdsman			herder	
item_363		people	Msichana	Girl	girl			
item_364	item_195	people	Mtoto	Child	baby		child	
item_365	item_196	people	Mtu	Person	person			
item_366		people	Muuguzi	Nurse	nurse			
item_367		people	Mvulana	Boy	boy			
item_368		people	Mwalimu	Teacher	teacher			
item_369	item_193	people	Nyanya/Bibi	Grandmother	grandma			
item_370		people	Polisi/Askari	Policeman	policeman			
item_371		people	Rafiki	Friend	friend			
item_372		people	Shangazi	Aunt	aunt			
item_373		people	Yaya	Maid			maid	
item_374	item_200	games_routines	Ahsante/Shukrani	Thank you			thank you	thanks?
item_375		games_routines	Chai/Kiamsha kinywa	Breakfast	breakfast			
item_376		games_routines	Chajio	Dinner/ supper	dinner			
item_377		games_routines	Chamchana	Lunch	lunch			
item_378		games_routines	Karibu	Welcome			welcome	
item_379		games_routines	Kibe	Game of hide and seek				
item_380	item_204	games_routines	Kujisaidia/pembeni/Haja/Pupu/Kanye	Go to the toilet			go potty	
item_381		games_routines	Kuoga	Bathe	shower			
item_382		games_routines	Kupumzika/Nimechoka	Relaxing				
item_383	item_209	games_routines	Kwa kheri/Bye bye	Bye			bye	
item_384		games_routines	La/Hapana	No			no	
item_385		games_routines	Mambo /Hujambo	How are you?			how are you	
item_386	item_201	games_routines	Naam/Ndio/Ehe	Yes				
item_387		games_routines	Piga simu	Make a phone call			call on phone	
item_388	item_207	games_routines	Pole	Sorry	slow		sorry	
item_389	item_211	games_routines	Sasa?	hi?	now			
item_390	item_203	games_routines	Shikamoo	How are you? ( respectful greeting)				
item_391		games_routines	Sitaki	Don't want to				
item_392	item_208	games_routines	Ssssshh	Tell someone to keep quiet	shh			
item_393		games_routines	tafadhali/naomba	Please			please	
item_394		games_routines	Ukuti	Game involving going round			ring around the rosie	
item_395		games_routines	Umeshindaje?	Good evening			good evening	
item_396		games_routines	Unacho	You have it				
item_397	item_205	games_routines	Usiku mwema/Lala salama/Ulaze salama	Good night			good night	duplicate
item_397	item_210	games_routines	Usiku mwema/Lala salama/Ulaze salama					duplicate
item_398	item_229	action_words	Acha	Leave	stop			
item_399	item_239	action_words	Amka/Zinduka	Wake up	wake			
item_400	item_246	action_words	Andika	Write	write			
item_401	item_253	action_words	Angalia/tunza/linda	take care of	watch (action)			
item_402	item_219	action_words	Anguka	Fall	fall			
item_403	item_213	action_words	Angusha	Drop			drop	
item_404		action_words	Anika	Spread clothes				?
item_405	item_251	action_words	Beba	Carry	carry			
item_406		action_words	Bembea	Swing	swing (action)			
item_407	item_218	action_words	Bisha/gonga	Knock	knock			
item_408	item_250	action_words	Busu/Shumu	Kiss	kiss			
item_409		action_words	Chagua	Choose	choose			
item_410	item_216	action_words	Cheka/tabasamu	Laugh/Smile	smile			
item_411	item_225	action_words	Cheza	Dance			dance	duplicate
item_411	item_267	action_words	Cheza					duplicate
item_412	item_225	action_words	Cheza	Play			play	duplicate
item_412	item_267	action_words	Cheza					duplicate
item_413	item_254	action_words	Chora	Draw	draw			
item_414		action_words	Chukia	Hate	angry			
item_415		action_words	Chukua	Take			take	
item_416	item_240	action_words	Enda	Go	go			
item_417	item_241	action_words	endesha	Drive	drive			
item_418	item_256	action_words	Fagia	Sweep	sweep			
item_419		action_words	Fanya	Do	work (action)		do	
item_420		action_words	Fanya kazi	Work	work (action)			
item_421	item_237	action_words	Ficha	Hide	hide			
item_422		action_words	Fikira	Think	think			
item_423	item_224	action_words	Funga	Close	close			
item_424	item_265	action_words	Fungua	Open	open (action)			
item_425		action_words	Funika	Cover	cover (action)			
item_426		action_words	Gawana/Gawanya	Share			share	
item_427		action_words	Gonga	hit	hit			
item_428		action_words	Gongana	Knock each other	knock			
item_429	item_226	action_words	Gusa	Touch	touch			
item_430		action_words	Iga	Pretend	hit			
item_431	item_233	action_words	Imba	Sing	sing			
item_432		action_words	Jaa	Fill	hungry			
item_433		action_words	Jaribu	Try	try			
item_434		action_words	Jenga	Build	make			
item_435	item_234	action_words	Kaa	Stay, sit	sit			
item_436		action_words	Kata	Cut			cut	
item_437		action_words	Kaza	Tighten			tighten	
item_438	item_235	action_words	Keti	Sit	sit			
item_439	item_220	action_words	Kimbia	Run	run			
item_440		action_words	Kimbiza/fukuza	Chase	chase			
item_441	item_230	action_words	kula	Eat	eat			
item_442		action_words	Kumbatia/Hug	Hug	hug			
item_443	item_221	action_words	kunywa	Drink	water (beverage)			
item_444	item_244	action_words	kupa/Patia	Give			give	
item_445		action_words	Kutaka/Taka	Want	clean (action)			
item_446		action_words	Kwea/Panda	Climb	climb			
item_447	item_238	action_words	Lala	SleepV	sleep			
item_448		action_words	Lamba	Lick	lick			
item_449	item_215	action_words	Leta	bring	bring			
item_450	item_214	action_words	Lia	Cry	cry			
item_451	item_212	action_words	Lisha	feed	feed			
item_452	item_255	action_words	Maliza	Finish	close			
item_453	item_245	action_words	Mwaga	Pour	light (action)			
item_454		action_words	Mwagika	spill	spill			
item_455	item_259	action_words	Ngoja	Wait	wait			
item_456		action_words	Ni	is	be			
item_457		action_words	Ning'inia/Pepesuka/Bembea	Hang on			hang	
item_458		action_words	Nunua	Buy	buy			
item_459		action_words	Nyegeresha/Tekerenya	Tickle	tickle			
item_460	item_247	action_words	Ogelea	Swim	swim			
item_461	item_248	action_words	Ona	See	see			
item_462		action_words	Ongea	Speak	talk			
item_463	item_260	action_words	Onja	Taste	taste			
item_464		action_words	Onyesha	Show	show			
item_465	item_249	action_words	Osha/nawa	Wash	clean (action)			
item_466	item_264	action_words	Ota	Dream	star			
item_467		action_words	Paka rangi	Paint	paint (action)			
item_468		action_words	Pangusa/Futa	Wipe	wash			
item_469		action_words	Pasua	Spill	break			
item_470		action_words	Pata	Get	have			
item_471		action_words	Penda	Love	love			
item_472	item_227	action_words	Piga makofi	Clap	clap			
item_473	item_231	action_words	Piga teke	Kick	kick			
item_474	item_223	action_words	Pika	Cook	cook			
item_475		action_words	Pokea	Receive			receive	
item_476	item_217	action_words	Pulizia/Vuvia	Blow at			blow	
item_477		action_words	Rarua/Pasua	Tear	break			
item_478		action_words	Ruka	Jump	jump			
item_479	item_262	action_words	Rusha	Throw	throw			
item_480		action_words	Safisha	CleanV	wash			
item_481		action_words	Saida	Help	help			
item_482		action_words	Salimu	Greet	greet			
item_483		action_words	Sema	Talk	say			
item_484	item_236	action_words	Shiba	Be satisfied with food	full			
item_485		action_words	Shika/Ganda/Kamata	Catch/hold	touch			
item_486		action_words	Sikia	Hear			hear	
item_487		action_words	Sikiliza	listen to			listen	
item_488	item_232	action_words	Simama	Stand			stand	
item_489		action_words	Sinzia	Doze off	sleepy			
item_490	item_257	action_words	Soma	Read	read			
item_491	item_258	action_words	Sukuma/Peleka	Push	push			
item_492		action_words	Tafuta	Look for	find			
item_493	item_242	action_words	Tazama/angalia	Look	look			
item_494		action_words	Teleza/Nyiririka	slip	slide (action)			
item_495	item_261	action_words	Tembea	Move around/walk	walk			
item_496		action_words	Tengeneza	Make	make			
item_497		action_words	Tingisha/Tikisa	Shake	shake			
item_498	item_243	action_words	Uma	Bite	scissors		bite	
item_499		action_words	Umia	Get hurt	hurt (action)			
item_500	item_252	action_words	Vunja	Break	break			
item_501		action_words	Vunjika	Break by itself	broken			
item_502	item_266	action_words	Vuta	Pull	pull			
item_503	item_222	action_words	Weka	Keep	put			
item_504		action_words	Weza	Be able	can (auxiliary)			
item_505		action_words	Zungumza	Talk or say something	talk			
item_506		descriptive_words (adjectives)	Baridi	Cold	cold			
item_507		descriptive_words (adjectives)	baya	Bad			bad	
item_508		descriptive_words (adjectives)	bovu	Rotten	bad		rotten	
item_509		descriptive_words (adjectives)	Chache/Kidogo	Few			little (amount)	
item_510		descriptive_words (adjectives)	Chafu	Dirty	dirty			
item_511		descriptive_words (adjectives)	Choka	Get tired	tired			
item_512		descriptive_words (adjectives)	Dogo	small	little (amount)		little (description)	
item_513		descriptive_words (adjectives)	Dumu	Last long			durable	
item_514		descriptive_words (adjectives)	Furaha	happiness	happy			
item_515		descriptive_words (adjectives)	Giza	Darkness	dark			
item_516		descriptive_words (adjectives)	Gonjwa	Sick	sick			
item_517		descriptive_words (adjectives)	Haraka	Quick	fast			
item_518		descriptive_words (adjectives)	hasira	Anger	angry			
item_519		descriptive_words (adjectives)	Iliyovunjika	One that has broken	broken			
item_520		descriptive_words (adjectives)	Imekwisha/Imeisha	Finished	finished			
item_521		descriptive_words (adjectives)	kali	Hot tempered		severe	severe	
item_522		descriptive_words (adjectives)	Kavu	Dry	dry (action)			
item_523		descriptive_words (adjectives)	Kelele	Noise	loud			
