WS	WG	category	definition	gloss	uni_lemma	new_gloss	new_uni_lemma	notes
item_202		body_parts	lūpas	lip	lips			
item_203	item_131	body_parts	mati	hear	hair	hair		
item_204	item_132	body_parts	mēle	tongue	tongue			
item_205	item_133	body_parts	mugura	back	back			
item_206	item_134	body_parts	mute	mouth	mouth			
item_207	item_135	body_parts	naba	navel/belly-button	belly button			
item_208	item_136	body_parts	nagi	nails	nail (body part)			
item_209		body_parts	piere	forehead	forehead			
item_210		body_parts	pirksts/pirksti	finger/fingers (also toe/toes)	finger			
item_211		body_parts	plauksta	palm	palm			
item_212		body_parts	plecs/pleci	shoulder/shoulders	shoulder			
item_213	item_139	body_parts	roka	arm	arm			
item_214	item_140	body_parts	seja	face	face			
item_215		body_parts	sirds	heart	heart			
item_216		body_parts	skropstas	eyelashes	eyelash			
item_217		body_parts	uzacs/uzacis	eyebrows	eyebrow			
item_218	item_141	body_parts	vaigi	cheeks	cheek			
item_219	item_142	body_parts	vēders	tummy	tummy			
item_220	item_143	body_parts	zobi	teeth	tooth			
item_221		body_parts	zods	chin	chin			
item_222	item_168	household	āmurs	hammer	hammer			
item_223	item_169	household	atkritumi	trash/garbage	trash			
item_224	item_170	household	atslēgas	keys	key			
item_225	item_171	household	attēls	picture	picture			
item_226	item_172	household	birste	brush	brush			
item_227	item_173	household	bļoda	dish	dish			
item_228	item_174	household	brilles	glasses	glasses			
item_229		household	burka	jar	jar			
item_230	item_175	household	dakšiņa	fork	fork			
item_231		household	dators	computer	computer			
item_232	item_176	household	dvielis	towel	towel			
item_233		household	fotoaparāts	camera	camera			
item_234	item_177	household	gaisma	light	light			
item_235	item_178	household	glāze	class	glass			
item_236		household	gludeklis	iron	iron			
item_237		household	grozs	basket	basket			
item_238	item_179	household	karote	spoon	spoon			
item_239	item_180	household	kaste	box	box			
item_240	item_181	household	katls	pot	pot			
item_241	item_182	household	knupis	comforter	blanket			
item_242	item_183	household	krūze	mug	mug			
item_243	item_184	household	ķemme	comb	comb (object)			
item_244		household	ķerra	barrow	wheelbarrow			
item_245	item_185	household	lampa	lamp	lamp			
item_246		household	lupata	rag	rag			
item_247		household	maisiņš	bag	bag			
item_248		household	maks	purse	wallet	wallet		
item_249	item_186	household	matu suka	hairbrush	brush (object)			
item_250		household	nagla	nail	nail (object)			
item_251	item_187	household	nauda	money	money			
item_252		household	nazis	knife	knife			
item_253		household	palags	bed sheet	sheet			
item_254		household	panna	pan	pan			
item_255	item_188	household	papīrs	paper	paper			
item_256	item_189	household	pudele	bottle	bottle			
item_257	item_190	household	pulkstenis	clock	clock			
item_258	item_191	household	putekļsūcējs	vacuum	vacuum			
item_259	item_192	household	radio	radio	radio			
item_260		household	salvetes	tissues	tissue			
item_261	item_193	household	sega	blanket	blanket			
item_262	item_194	household	slota	broom	broom			
item_263		household	soma	purse	bag	bag		
item_264	item_196	household	spilvens	pillow	pillow			
item_265	item_197	household	šķēres	scissors	scissors			
item_266	item_198	household	šķīvis	plate	plate			
item_267	item_199	household	telefons	phone	telephone			
item_268		household	trauki	dishes/crockery	dish			
item_269		household	tualetes papīrs	toilet paper	toilet paper			
item_270	item_200	household	zāles	medicine	medicine			
item_271	item_201	household	ziepes	soap	soap			
item_272		household	zobu birste	toothbrush	toothbrush			
item_273		household	zobu pasta	toothpaste	toothpaste			
item_274		furniture_rooms	atvilktne	drawer	drawer			
item_275		furniture_rooms	balkons	balcony	balcony			
item_276	item_144	furniture_rooms	dīvāns	couch	couch			
item_277	item_145	furniture_rooms	durvis	door	door			
item_278	item_146	furniture_rooms	duša	shower	shower			
item_279	item_147	furniture_rooms	gaitenis	corridor	hallway			hallway/corridor
item_280	item_148	furniture_rooms	galds	table	table			
item_281		furniture_rooms	garāža	garage	garage			
item_282		furniture_rooms	grīda	floor	floor			
item_283		furniture_rooms	griesti	ceiling	ceiling			
item_284	item_149	furniture_rooms	gulta	bed	bed			
item_285	item_150	furniture_rooms	istaba	room	room			
item_286	item_151	furniture_rooms	izlietne	sink	sink			
item_287		furniture_rooms	jumts	roof	roof			
item_288	item_152	furniture_rooms	kāpnes	stairs	stairs			
item_289	item_153	furniture_rooms	krāns	tap/faucet	faucet			
item_290	item_154	furniture_rooms	krāsns	oven	oven			
item_291	item_155	furniture_rooms	krēsls	chair/armchair	chair			
item_292	item_156	furniture_rooms	ledusskapis	fridge	refrigerator			
item_293		furniture_rooms	lifts	elevator	elevator			
item_294		furniture_rooms	lodžija	loggia	balcony			or porch?
item_295	item_157	furniture_rooms	logs	window	window			
item_296		furniture_rooms	mēbeles	furniture	furniture			
item_297	item_158	furniture_rooms	paklājs	carpet	carpet			
item_298		furniture_rooms	plaukts	shelf	shelf			
item_299	item_159	furniture_rooms	plīts	stove	stove			
item_300		furniture_rooms	podiņš	potty	potty			
item_301	item_161	furniture_rooms	skapis	closet	closet			
item_302	item_162	furniture_rooms	spogulis	mirror	mirror			
item_303	item_163	furniture_rooms	televizors	TV	TV			
item_304	item_164	furniture_rooms	tualete	toilet	toilet			
item_305	item_165	furniture_rooms	vanna	bath	bath			
item_306		furniture_rooms	veļasmašīna	washing machine	washing machine			
item_307	item_167	furniture_rooms	virtuve	kitchen	kitchen			
item_308	item_202	outside	akmens	stone	rock (object)			
item_309	item_206	outside	ceļš	road	road			
item_310		outside	čiekurs	conifer cone	pine cone	pine cone		
item_311	item_208	outside	dārzs	garden	garden			
item_312	item_209	outside	debesis	sky	sky			
item_313		outside	dobe	planting bed	bed			
item_314		outside	dubļi	mud	mud			
item_315		outside	ezers	lake	lake			
item_316		outside	iela	street	street			
item_317		outside	ietve/trotuārs	pavement	pavement	sidewalk?		
item_318	item_211	outside	jūra	sea	sea			
item_319	item_223	outside	slidkalniņš	slide	slide (object)			
item_320		outside	kastanis	chestnut	chestnut			
item_321	item_210	outside	koks	tree	tree			
item_322		outside	krūms	bush	bush			
item_323		outside	lāsteka	icicle	icicle			
item_324		outside	ledus	ice	ice			
item_325	item_212	outside	lietus	rain	rain			
item_326	item_215	outside	mākonis	cloud	cloud			
item_327	item_216	outside	mēness	moon	moon			
item_328		outside	nūja	stick	stick			
item_329		outside	ozolzīle/zīle	acorn	acorn			
item_330	item_220	outside	peļķe	puddle	puddle			
item_331		outside	pļava	field	field	meadow		
item_332	item_221	outside	puķe	flower	flower			
item_333	item_222	outside	saule	sun	sun			
item_334		outside	smilšukaste	sandbox	sandbox			
item_335	item_224	outside	smiltis	sand	sand			
item_336		outside	sniegavīrs	snowman	snowman			
item_337	item_225	outside	sniegs	snow	snow			
item_338		outside	sols	bench	bench			
item_339	item_226	outside	šūpoles	swings	swing (object)			
item_340		outside	taka	path	path			
item_341		outside	upe	river	river			
item_342		outside	vējš	wind	wind			
item_343	item_228	outside	zāle	grass	grass			
item_344	item_229	outside	zvaigznes	stars	star			
item_345		places	ārā	outside	outside			
item_346		places	baseins	(swimming) pool	pool			
item_347		places	baznīca	church	church			
item_348		places	bērnudārzs	kindergarten	kindergarten			
item_349		places	ciemos	on a visit (i.e. visit someone as guests)	ona visit			
item_350		places	cirks	circus	circus			
item_351		places	darbs	work	work			
item_352		places	grupa (b/d)	class/group (in the kindergarten)	group			
item_353		places	kino	movies	movie	cinema?	movie	for place, should be cinema/theater...
item_354		places	koncerts	concert	concert			
item_355		places	lauki	countryside	country			
item_356		places	māja	house	house			
item_357		places	mājas	home	home			
item_358		places	mežs	forest/woods	forest			
item_359		places	pagalms	yard	yard			
item_360		places	parks	park	park			
item_361		places	pilsēta	city	city			
item_362		places	pludmale	beach	beach			
item_363		places	rotaļlaukums	playground	playground			
item_364		places	skola	school	school			
item_365		places	teātris	theater	theater			
item_366		places	tirgus	market	market			
item_367		places	veikals	shop	shop			
item_368		places	zooloģiskais dārzs/zvērudārzs	zoo	zoo			
item_369	item_231	people	ārsts	doctor	doctor			
item_370		people	audzinātāja	kindergarten teacher	kindergarten teacher			teacher's name?
item_371	item_233	people	aukle	nanny	babysitter		nanny	reject
item_372		people	bērna vārds	child´s own name	child´s own name		child's own name	
item_373	item_235	people	bērns	child	child			
item_374	item_236	people	brālis	brother	brother			
item_375		people	ciemiņš	guest	guest			
item_376	item_237	people	cilvēks	person	person			
item_377		people	dēls	son	son			
item_378		people	draudzene	friend (f)	friend (f)		friend	
item_379		people	draugs	friend (m)	friend (m)		friend	
item_380		people	klauns	clown	clown			
item_381	item_238	people	krustmāte	godmother	godmother			
item_382	item_239	people	krusttēvs	godfather	godfather			
item_383	item_240	people	ļaudis	people	people			
item_384	item_241	people	māsa	sister	sister			
item_385	item_242	people	māte*	mother	mommy			
item_386	item_243	people	mazulis/bēbis	baby	baby			
item_387		people	meita	daughter	daughter			
item_388	item_244	people	meitene	girl	girl			
item_389		people	onkulis	man	uncle	uncle		
item_390	item_246	people	tēvocis	unle	uncle	uncle		
item_391		people	policists	policeman	policeman			
item_392	item_247	people	puika/zēns	boy	boy			
item_393		people	skolotājs	teacher	teacher			
item_394	item_248	people	tante	aunt	aunt			
item_395	item_249	people	tēvs*	father	daddy			
item_396		people	ugunsdzēsējs	fireman	fireman			
item_397	item_250	people	vecāmāte*	grandmother	grandma	granny		
item_398	item_251	people	vectēvs*	grandfather	grandpa			
item_399		games_routines	"Cepu, cepu kukulīti... "	Latvian game routine				
item_400		games_routines	"Ķer mani!"	Catch me!				
item_401		games_routines	"Šitā jāja lieli kungi..."	Latvian game routine				
item_402		games_routines	"Vāru, vāru putriņu ..."	Latvian game routine				
item_403		games_routines	ar labu nakti	good night	good night			
item_404		games_routines	atvaino	sorry	sorry			
item_405	item_254	games_routines	brokastis	breakfast	breakfast			
item_406	item_255	games_routines	diendusa	siesta	nap			
item_407	item_258	games_routines	jā	yes	yes			
item_408		games_routines	klusu!	be quiet	be quiet			
item_409		games_routines	labdien	good afternoon	good afternoon/hello		hello	
item_410		games_routines	labrīt	good morning	good morning			
item_411		games_routines	labvakar	good evening	good evening			
item_412		games_routines	launags	afternoon snack	afternoon snack			
item_413		games_routines	lūdzu	please	please			
item_414	item_264	games_routines	nē	no	no			
item_415		games_routines	paldies	thank you	thank you	thanks		
item_416		games_routines	piedod	excuse me	excuse me			
item_417	item_268	games_routines	pusdienas	lunch	lunch			
item_418		games_routines	sveiki, čau	hello	hello/hi			
item_419		games_routines	uz redzēšanos/atā	bye	bye			
item_420	item_270	games_routines	vakariņas	dinner	dinner			
item_421	item_271	action_words	aizvērt	close	close			
item_422		action_words	apskaut/apkampt	hug	hug			
item_423	item_274	action_words	apstāties	stop	stop			
item_424		action_words	atrast	find	find			
item_425	item_275	action_words	atvērt	open	open (action)			
item_426		action_words	baidīties	be scared	be scared	be afraid?	fear (action)	
item_427	item_276	action_words	barot	feed	feed			
item_428	item_277	action_words	beigt	finish	finish			
item_429	item_278	action_words	braukt	go (by car etc.)	go			
item_430	item_279	action_words	bučot/skūpstīt	kiss	kiss			
item_431		action_words	celt	build	build			
item_432		action_words	celties	get up	get up			
item_433		action_words	čurāt	pee	pee			
item_434	item_280	action_words	dabūt	get	get			
item_435		action_words	darīt	do	do			
item_436	item_281	action_words	dejot	dance	dance			
item_437		action_words	domāt	think	think			
item_438	item_282	action_words	dot	give	give			
item_439		action_words	dusmoties	be angry	be angry			
item_440	item_283	action_words	dzert	drink	drink			
item_441	item_284	action_words	dziedāt	sing	sing			
item_442	item_285	action_words	dzirdēt	hear	hear			
item_443	item_286	action_words	ēst	eat	eat			
item_444		action_words	gaidīt	wait	wait			
item_445		action_words	garšot	taste	taste			
item_446		action_words	gribēt	want	want			
item_447		action_words	griezt	cut	cut			
item_448	item_287	action_words	grūst	push	push			
item_449	item_288	action_words	gulēt	sleep	sleep			
item_450	item_289	action_words	ģērbties	get dressed	get dressed		dress (action)	
item_451	item_290	action_words	iet	go (on foot)	go			
item_452		action_words	kakāt	poop	poop			
item_453		action_words	kāpt	climb	climb			
item_454		action_words	klausīties	listen	listen			
item_455		action_words	klauvēt	knock	knock			
item_456		action_words	kliegt	scream	scream			
item_457		action_words	kniebt	pinch	pinch			
item_458	item_291	action_words	kost	bite	bite			
item_459		action_words	krāsot	pain	paint	paint		
item_460	item_292	action_words	krist	fall	fall			
item_461		action_words	ķert	catch	catch			
item_462		action_words	laizīt	lick	lick			
item_463	item_293	action_words	lasīt	read	read			
item_464	item_294	action_words	lauzt	break	break			
item_465	item_295	action_words	lēkt	jump	jump			
item_466		action_words	lidot	fly	fly			
item_467		action_words	liet	pour	pour			
item_468		action_words	likt	put	put			
item_469		action_words	mazgāt	wash	wash			
item_470	item_297	action_words	mazgāties	wash oneself	bathe			
item_471	item_298	action_words	meklēt	search	search			
item_472	item_299	action_words	mest	throw	throw			
item_473		action_words	mīlēt	love	love			
item_474	item_300	action_words	nest	carry	carry			
item_475		action_words	noķert	catch/grab	catch			
item_476	item_301	action_words	nolikt	put down	put			
item_477	item_302	action_words	ņemt	take	take			
item_478	item_303	action_words	palīdzēt	help	help			
item_479	item_304	action_words	parādīt	show	show			
item_480		action_words	patikt	like	like			
item_481	item_305	action_words	peldēt	swim	swim			
item_482		action_words	pirkt	buy	buy			
item_483		action_words	plēst	tear	tear			
item_484		action_words	prasīt	ask	ask			
item_485		action_words	pūst	blow	blow			
item_486		action_words	rādīt	show	show			
item_487	item_307	action_words	rakstīt	write	write			
item_488		action_words	rakt	dig	dig			
item_489		action_words	rāpot	crawl	crawl			
item_490	item_308	action_words	raudāt	cry	cry			
item_491	item_309	action_words	redzēt	see	see			
item_492	item_310	action_words	runāt	speak	speak			
item_493	item_311	action_words	sāpēt	hurt	hurt		hurt (action)	
item_494		action_words	saukt	call	call			
item_495		action_words	sēdēt	sit	sit			
item_496		action_words	segt	cover	cover			
item_497	item_314	action_words	sist	beat	hit			
item_498	item_313	action_words	sasisties	to hurt oneself				bump into/fall?
item_499		action_words	skart/ pieskarties	touch	touch			
item_500	item_315	action_words	skatīties	watch/look	look			
item_501	item_317	action_words	skriet	run	run			
item_502		action_words	slaucīt	wipe	wipe/sweep	wipe/sweep	sweep	
item_503		action_words	slēpt/ slēpties	hide	hide			
item_504		action_words	slīdēt	slide	slide			
item_505		action_words	slidot	skate	skate			
item_506	item_320	action_words	smaidīt	smile	smile			
item_507		action_words	smieties	laugh	laugh			
item_508		action_words	spēlēties	play	play			
item_509		action_words	rotaļāties	play	play			
item_510		action_words	spert	kick	kick			
item_511		action_words	spļaut	spit	spit			
item_512		action_words	staigāt	walk	walk			
item_513		action_words	stāstīt	tell	tell			
item_514		action_words	stāvēt	stand	stand			
item_515	item_321	action_words	steigties	hurry	hurry			
item_516		action_words	strādāt	work	work			
item_517		action_words	sukāt/ķemmēt	brush	brush/comb	brush/comb	brush (action)	
item_518		action_words	šķaudīt	sneeze	sneeze			
item_519	item_322	action_words	šļakstināt	splash	splash			
item_520		action_words	šūpot	rock/swing	rock/swing		swing (action)	
item_521		action_words	teikt/sacīt	say/tell	say/tell		say	
item_522	item_324	action_words	tīrīt	clean	clean (action)			
item_523		action_words	turēt	hold	hold			
item_524		action_words	vārīt	cook	cook			
item_525		action_words	veidot	make	make			
item_526	item_325	action_words	vilkt	pull	pull			
item_527	item_326	action_words	zīmēt	draw	draw			
item_528		action_words	zvanīt	ring	ring			
item_529		descriptive_words	atkal	again	again			
item_530	item_335	descriptive_words	ātrs/ātri	quick/quickly	fast			
item_531		descriptive_words	augsts	high	high			
item_532		descriptive_words	augstu	high above				
item_533	item_336	descriptive_words	auksts/auksti	cold	cold			
item_534		descriptive_words	balts	white	white			
item_535		descriptive_words	brūns	brown	brown			
item_536		descriptive_words	dusmīgs	angry	angry			
item_537		descriptive_words	dzeltens	yellow	yellow			
item_538		descriptive_words	garš	long	long			
item_539		descriptive_words	garšīgs/garšīgi	tasty	tasty			
item_540	item_338	descriptive_words	grūti	difficult/hard	hard			
item_541		descriptive_words	gudrs	smart	smart			
item_542		descriptive_words	īss	short	short			
item_543		descriptive_words	jauks/jauki	nice	nice			
item_544		descriptive_words	jauns	new	new			
item_545		descriptive_words	jautrs/jautri	merry	fun	fun		
item_546		descriptive_words	karsts/karsti	hot	hot			
item_547		descriptive_words	kārtīgs	tidy	tidy			
item_548		descriptive_words	kluss/klusi	quiet	quiet			
item_549		descriptive_words	labi	fine (okay)	ok		ok	
item_550		descriptive_words	labs	good	good			
item_551		descriptive_words	lēns/lēni	slow	slow			
item_552	item_344	descriptive_words	liels	big	big			
item_553	item_345	descriptive_words	mazs	small	small			
item_554	item_346	descriptive_words	melns	black	black			
item_555		descriptive_words	mierīgs/mierīgi	calm/calmly	calm/calmly		calm	
item_556		descriptive_words	mīksts/mīksti	soft	soft			
item_557		descriptive_words	mīļš/mīļi	cute	cute			
item_558	item_349	descriptive_words	netīrs	dirty	dirty			
item_559	item_350	descriptive_words	nobijies	scared	scared			
item_560	item_351	descriptive_words	noguris	tired	tired			
item_561		descriptive_words	pēdējais	last	last			
item_562	item_353	descriptive_words	pilns	full	full			
item_563		descriptive_words	pirmais	first	first			
item_564		descriptive_words	pliks	naked	nude/naked	nude	naked	
item_565		descriptive_words	priecīgs/priecīgi	happy	happy			
item_566		descriptive_words	rozā	pink	pink			
item_567		descriptive_words	salauzts/ salūzis	broken	broken			
item_568	item_355	descriptive_words	salds	sweet	sweet			
item_569	item_356	descriptive_words	sarkans	red	red			
item_570	item_357	descriptive_words	sauss	dry	dry			
item_571		descriptive_words	silts/silti	warm	warm			
item_572		descriptive_words	skābs	sour	sour			
item_573	item_358	descriptive_words	skaists/skaisti	pretty	pretty/nice/beautiful	pretty/beautiful	pretty	
